city,locality,property_type,bhk,area,furnishing,age,parking,price
Surat,Piplod,Independent House,1,4174,Unfurnished,17,Yes,28.25
Surat,Adajan,Independent House,2,4771,Furnished,34,No,26.69
Ahmedabad,Satellite,Independent House,5,3368,Semi-furnished,18,No,168.02
Surat,Pal,Villa,1,4789,Semi-furnished,3,Yes,199.02
Ahmedabad,Navrangpura,Apartment,2,4263,Furnished,12,No,100.41
Ahmedabad,Satellite,Apartment,2,4856,Semi-furnished,33,Yes,125.47
Ahmedabad,SG Highway,Independent House,5,3381,Furnished,3,No,116.29
Surat,Vesu,Villa,5,975,Semi-furnished,28,Yes,116.84
Ahmedabad,Gota,Villa,3,4003,Unfurnished,30,Yes,81.44
Ahmedabad,Navrangpura,Independent House,2,1521,Unfurnished,25,Yes,13.98
Ahmedabad,Navrangpura,Apartment,1,4815,Unfurnished,28,Yes,134.8
Surat,Pal,Independent House,5,2987,Semi-furnished,22,Yes,29.35
Surat,Piplod,Apartment,2,972,Semi-furnished,7,No,44.25
Ahmedabad,Satellite,Independent House,3,4950,Furnished,26,No,127.63
Surat,Adajan,Independent House,1,937,Unfurnished,6,No,179.2
Ahmedabad,Satellite,Villa,2,2373,Furnished,19,Yes,30.67
Surat,Althan,Independent House,1,4697,Unfurnished,7,Yes,38.52
Ahmedabad,Bopal,Independent House,3,4643,Semi-furnished,4,No,28.74
Ahmedabad,SG Highway,Independent House,5,4444,Semi-furnished,31,Yes,163.47
Ahmedabad,Satellite,Apartment,5,4595,Furnished,15,Yes,95.74
Surat,Pal,Villa,4,1234,Semi-furnished,28,Yes,114.14
Surat,Vesu,Independent House,5,533,Furnished,14,Yes,154.07
Ahmedabad,Navrangpura,Apartment,2,543,Unfurnished,35,No,120.95
Ahmedabad,Bopal,Villa,4,2504,Furnished,35,No,116.84
Ahmedabad,Bopal,Villa,5,4386,Furnished,6,No,37.53
Surat,Pal,Independent House,4,3887,Unfurnished,19,Yes,84.89
Surat,Piplod,Villa,4,1622,Semi-furnished,33,No,104.77
Ahmedabad,Bopal,Apartment,4,4401,Semi-furnished,4,Yes,29.32
Ahmedabad,SG Highway,Apartment,5,4896,Semi-furnished,3,Yes,167.26
Ahmedabad,SG Highway,Independent House,4,2469,Furnished,14,No,108.35
Ahmedabad,Bopal,Villa,2,916,Furnished,11,Yes,32.56
Surat,Adajan,Independent House,2,3655,Unfurnished,28,No,97.29
Ahmedabad,Gota,Apartment,5,1356,Unfurnished,4,Yes,188.11
Ahmedabad,Gota,Apartment,4,3925,Unfurnished,25,No,170.46
Ahmedabad,Gota,Independent House,4,1878,Unfurnished,31,Yes,70.66
Surat,Adajan,Apartment,4,3704,Furnished,11,No,58.59
Ahmedabad,Bopal,Villa,4,4857,Furnished,16,No,140.07
Surat,Althan,Independent House,3,4310,Furnished,20,Yes,117.15
Surat,Piplod,Villa,4,3042,Semi-furnished,11,Yes,69.04
Ahmedabad,SG Highway,Independent House,4,2840,Semi-furnished,29,Yes,129.53
Surat,Piplod,Villa,3,835,Furnished,16,Yes,180.04
Ahmedabad,Bopal,Apartment,4,4244,Unfurnished,6,Yes,70.01
Ahmedabad,SG Highway,Independent House,4,999,Semi-furnished,2,Yes,28.93
Surat,Piplod,Independent House,3,1227,Semi-furnished,21,Yes,19.28
Surat,Vesu,Independent House,1,525,Unfurnished,17,No,143.79
Ahmedabad,Navrangpura,Apartment,2,2925,Furnished,25,No,187.88
Surat,Vesu,Villa,3,4582,Semi-furnished,32,Yes,144.54
Surat,Adajan,Independent House,2,1050,Semi-furnished,21,No,113.09
Ahmedabad,Gota,Villa,1,4246,Semi-furnished,17,Yes,102.47
Ahmedabad,Gota,Apartment,2,3363,Semi-furnished,22,Yes,184.1
Surat,Althan,Apartment,3,1091,Furnished,7,No,140.94
Ahmedabad,SG Highway,Apartment,3,2260,Semi-furnished,14,No,190.14
Ahmedabad,Gota,Villa,5,4626,Unfurnished,18,Yes,186.72
Ahmedabad,SG Highway,Villa,1,4845,Semi-furnished,2,No,42.72
Ahmedabad,SG Highway,Apartment,1,692,Semi-furnished,33,No,111.34
Surat,Adajan,Independent House,2,4751,Furnished,34,Yes,165.67
Surat,Althan,Villa,5,1647,Unfurnished,22,Yes,44.67
Ahmedabad,SG Highway,Independent House,4,2963,Semi-furnished,10,No,55.09
Ahmedabad,SG Highway,Villa,5,4251,Unfurnished,27,No,27.12
Surat,Piplod,Villa,1,1768,Furnished,30,Yes,62.52
Surat,Vesu,Independent House,2,2506,Unfurnished,17,No,143.46
Ahmedabad,Gota,Independent House,5,2914,Semi-furnished,32,No,34.62
Ahmedabad,Navrangpura,Apartment,4,4851,Furnished,7,No,197.48
Ahmedabad,Satellite,Apartment,5,2174,Unfurnished,21,Yes,18.74
Ahmedabad,SG Highway,Independent House,2,3716,Semi-furnished,20,Yes,24.83
Ahmedabad,SG Highway,Villa,2,3693,Semi-furnished,16,No,92.67
Surat,Adajan,Apartment,1,3220,Semi-furnished,13,Yes,85.09
Ahmedabad,Gota,Apartment,3,2969,Unfurnished,21,Yes,128.65
Surat,Vesu,Villa,4,4775,Furnished,24,Yes,196.57
Ahmedabad,Bopal,Independent House,1,4610,Semi-furnished,31,Yes,165.36
Surat,Vesu,Villa,3,3580,Unfurnished,10,Yes,179.65
Surat,Adajan,Apartment,1,2736,Semi-furnished,12,No,166.74
Surat,Vesu,Independent House,5,1287,Semi-furnished,19,Yes,186.85
Ahmedabad,Navrangpura,Villa,3,3363,Furnished,8,No,187.45
Ahmedabad,Bopal,Villa,4,1204,Unfurnished,21,No,135.71
Ahmedabad,Navrangpura,Independent House,1,2789,Semi-furnished,26,Yes,169.33
Ahmedabad,Navrangpura,Villa,1,661,Semi-furnished,19,No,114.76
Surat,Pal,Independent House,4,1459,Unfurnished,27,Yes,109.45
Surat,Adajan,Apartment,1,3575,Semi-furnished,29,Yes,55.65
Ahmedabad,Navrangpura,Apartment,5,3414,Semi-furnished,6,Yes,33.88
Surat,Adajan,Villa,3,2742,Furnished,7,No,184.95
Ahmedabad,Gota,Apartment,3,557,Furnished,24,Yes,80.1
Surat,Althan,Apartment,2,2553,Semi-furnished,23,No,139.81
Ahmedabad,Bopal,Independent House,2,3987,Semi-furnished,13,No,103.36
Surat,Vesu,Villa,3,1430,Semi-furnished,15,No,87.51
Surat,Adajan,Independent House,2,1930,Unfurnished,25,No,189.85
Ahmedabad,Satellite,Villa,1,4085,Unfurnished,3,No,122.49
Surat,Vesu,Independent House,2,4979,Furnished,7,No,192.08
Surat,Althan,Independent House,3,2297,Semi-furnished,18,No,131.82
Surat,Piplod,Independent House,1,4594,Semi-furnished,5,Yes,26.34
Ahmedabad,Bopal,Villa,2,4060,Furnished,33,No,151.7
Ahmedabad,Bopal,Independent House,4,661,Unfurnished,35,No,81.81
Ahmedabad,Bopal,Villa,2,1762,Semi-furnished,25,No,157.06
Ahmedabad,Bopal,Villa,2,4916,Semi-furnished,8,No,109.55
Surat,Piplod,Villa,2,4066,Semi-furnished,12,No,139.24
Ahmedabad,SG Highway,Independent House,5,2322,Unfurnished,23,Yes,124.39
Ahmedabad,Navrangpura,Independent House,5,3005,Furnished,31,No,83.57
Ahmedabad,Navrangpura,Apartment,2,2873,Unfurnished,17,Yes,144.32
Ahmedabad,Navrangpura,Independent House,4,3388,Unfurnished,32,Yes,184.45
Surat,Adajan,Apartment,2,2063,Furnished,4,Yes,52.61
Surat,Pal,Independent House,2,2764,Furnished,2,No,181.35
Ahmedabad,Bopal,Villa,1,1527,Semi-furnished,21,No,143.05
Ahmedabad,Navrangpura,Villa,4,3042,Semi-furnished,24,No,10.15
Surat,Vesu,Villa,1,1158,Semi-furnished,12,No,186.95
Ahmedabad,Bopal,Independent House,2,3291,Furnished,13,No,104.85
Ahmedabad,SG Highway,Independent House,5,3247,Semi-furnished,23,Yes,90.03
Ahmedabad,Bopal,Apartment,5,1745,Unfurnished,15,Yes,140.59
Ahmedabad,Satellite,Villa,1,943,Unfurnished,27,Yes,176.47
Surat,Vesu,Villa,3,2722,Semi-furnished,29,Yes,184.78
Surat,Althan,Independent House,5,1211,Furnished,27,Yes,44.63
Ahmedabad,Satellite,Villa,5,4742,Furnished,14,Yes,26.95
Ahmedabad,Satellite,Villa,5,3902,Semi-furnished,29,No,136.51
Ahmedabad,Navrangpura,Apartment,5,3080,Semi-furnished,9,Yes,184.17
Ahmedabad,Navrangpura,Independent House,4,3131,Semi-furnished,18,No,48.46
Ahmedabad,SG Highway,Villa,5,3823,Furnished,33,Yes,65.34
Ahmedabad,Bopal,Apartment,2,3887,Semi-furnished,33,No,197.87
Ahmedabad,SG Highway,Independent House,5,2557,Semi-furnished,22,No,180.93
Surat,Vesu,Apartment,3,1442,Unfurnished,13,Yes,145.94
Surat,Althan,Apartment,3,1660,Unfurnished,21,No,171.75
Ahmedabad,Satellite,Independent House,3,2266,Unfurnished,9,Yes,139.5
Surat,Adajan,Independent House,1,1699,Semi-furnished,25,Yes,102.29
Ahmedabad,Bopal,Independent House,2,1014,Semi-furnished,3,Yes,164.05
Ahmedabad,SG Highway,Villa,4,3712,Semi-furnished,30,Yes,14.73
Ahmedabad,Satellite,Apartment,1,2381,Furnished,11,No,25.33
Ahmedabad,Satellite,Apartment,5,2927,Semi-furnished,34,No,36.5
Surat,Pal,Villa,4,1770,Semi-furnished,3,Yes,88.16
Ahmedabad,SG Highway,Apartment,5,4182,Semi-furnished,6,Yes,126.65
Ahmedabad,Satellite,Apartment,4,4429,Unfurnished,15,No,157.36
Surat,Vesu,Villa,4,2717,Furnished,4,Yes,179.76
Ahmedabad,Navrangpura,Apartment,1,4240,Semi-furnished,34,No,152.25
Ahmedabad,Gota,Villa,2,584,Furnished,9,No,186.25
Ahmedabad,Navrangpura,Apartment,1,986,Furnished,17,Yes,113.02
Surat,Piplod,Apartment,4,942,Semi-furnished,14,No,151.34
Ahmedabad,Gota,Apartment,3,3999,Furnished,12,No,63.2
Surat,Adajan,Apartment,4,2854,Unfurnished,24,No,92.97
Ahmedabad,SG Highway,Independent House,4,2847,Semi-furnished,30,No,29.75
Ahmedabad,Gota,Villa,2,631,Semi-furnished,9,No,111.9
Surat,Adajan,Apartment,3,4131,Unfurnished,35,No,124.42
Surat,Pal,Apartment,3,3008,Semi-furnished,22,No,16.72
Ahmedabad,Satellite,Villa,4,3894,Furnished,29,No,63.58
Surat,Pal,Apartment,3,2479,Furnished,23,No,57.1
Surat,Vesu,Independent House,3,4908,Unfurnished,8,Yes,104.07
Ahmedabad,SG Highway,Villa,3,1888,Unfurnished,20,No,70.19
Surat,Vesu,Independent House,5,1065,Semi-furnished,24,Yes,125.71
Surat,Vesu,Apartment,2,4810,Unfurnished,27,No,55.8
Surat,Pal,Villa,2,4369,Semi-furnished,12,Yes,62.67
Surat,Vesu,Apartment,4,2668,Semi-furnished,28,No,146.43
Surat,Piplod,Independent House,5,4425,Semi-furnished,25,No,198.18
Ahmedabad,Gota,Villa,3,4054,Semi-furnished,33,Yes,94.42
Ahmedabad,Navrangpura,Villa,3,737,Unfurnished,24,No,102.47
Surat,Althan,Villa,1,1395,Furnished,13,Yes,14.6
Surat,Piplod,Independent House,5,3302,Unfurnished,11,No,44.2
Ahmedabad,Navrangpura,Independent House,5,1632,Semi-furnished,26,Yes,187.49
Ahmedabad,Gota,Villa,5,2669,Semi-furnished,30,Yes,25.95
Surat,Pal,Independent House,4,1642,Furnished,23,Yes,94.8
Ahmedabad,Gota,Independent House,1,3299,Furnished,21,Yes,58.97
Surat,Vesu,Villa,4,904,Furnished,15,Yes,153.31
Surat,Pal,Independent House,2,4563,Furnished,8,No,148.44
Ahmedabad,Satellite,Apartment,1,1622,Furnished,5,Yes,26.92
Surat,Althan,Villa,4,1064,Furnished,4,No,136.84
Ahmedabad,SG Highway,Villa,5,2386,Semi-furnished,25,No,27.77
Surat,Althan,Independent House,1,847,Furnished,20,Yes,77.82
Surat,Piplod,Independent House,3,1553,Semi-furnished,9,Yes,43.01
Surat,Adajan,Apartment,3,2618,Unfurnished,11,Yes,13.05
Ahmedabad,Bopal,Independent House,2,1774,Unfurnished,16,No,49.57
Surat,Vesu,Independent House,3,1794,Furnished,19,No,56.72
Surat,Vesu,Villa,5,2671,Semi-furnished,14,No,96.53
Ahmedabad,Navrangpura,Independent House,1,943,Semi-furnished,18,Yes,35.7
Surat,Vesu,Villa,3,1919,Semi-furnished,6,No,158.42
Surat,Pal,Apartment,1,1314,Semi-furnished,19,No,195.4
Surat,Piplod,Villa,3,2146,Unfurnished,9,No,149.24
Ahmedabad,Navrangpura,Independent House,2,4320,Unfurnished,24,Yes,80.35
Ahmedabad,Satellite,Villa,3,4671,Unfurnished,33,No,36.58
Ahmedabad,Satellite,Apartment,5,3753,Semi-furnished,31,No,130.52
Surat,Pal,Villa,5,4170,Furnished,13,Yes,138.77
Ahmedabad,SG Highway,Apartment,4,3958,Unfurnished,32,Yes,127.05
Surat,Piplod,Independent House,1,1843,Unfurnished,13,Yes,157.36
Ahmedabad,SG Highway,Villa,4,2820,Furnished,34,Yes,74.33
Surat,Pal,Villa,3,4990,Semi-furnished,31,No,153.26
Surat,Pal,Independent House,3,2182,Unfurnished,34,Yes,23.67
Ahmedabad,Navrangpura,Villa,5,2399,Semi-furnished,30,No,126.16
Ahmedabad,SG Highway,Apartment,5,1620,Unfurnished,32,No,60.8
Ahmedabad,Satellite,Independent House,2,2190,Unfurnished,7,Yes,100.08
Ahmedabad,Gota,Apartment,3,720,Semi-furnished,15,No,149.65
Ahmedabad,Gota,Apartment,2,2555,Furnished,18,No,168.5
Ahmedabad,SG Highway,Villa,2,4273,Semi-furnished,26,No,20.23
Ahmedabad,Satellite,Independent House,2,3959,Semi-furnished,20,No,45.81
Ahmedabad,Gota,Villa,1,1368,Semi-furnished,9,Yes,169.97
Surat,Pal,Apartment,3,1502,Unfurnished,16,Yes,56.08
Surat,Althan,Villa,4,3870,Unfurnished,5,No,160.8
Ahmedabad,Navrangpura,Independent House,5,3445,Furnished,27,Yes,109.65
Ahmedabad,Satellite,Villa,4,1049,Furnished,32,No,20.87
Ahmedabad,Bopal,Apartment,2,4079,Semi-furnished,5,Yes,128.3
Ahmedabad,Gota,Independent House,4,4146,Unfurnished,28,Yes,194.95
Ahmedabad,Bopal,Apartment,4,2845,Unfurnished,30,Yes,27.0
Ahmedabad,Satellite,Villa,4,3689,Unfurnished,29,No,106.67
Surat,Pal,Villa,4,1818,Furnished,18,Yes,118.22
Ahmedabad,Gota,Apartment,2,3846,Unfurnished,22,No,43.38
Surat,Althan,Villa,5,1322,Semi-furnished,34,Yes,153.0
Ahmedabad,Navrangpura,Villa,4,1047,Unfurnished,6,Yes,177.58
Surat,Piplod,Villa,3,4573,Furnished,19,No,146.69
Ahmedabad,Navrangpura,Apartment,1,2948,Furnished,12,No,140.11
Surat,Piplod,Apartment,2,4304,Furnished,32,No,185.28
Surat,Piplod,Independent House,1,4036,Unfurnished,26,Yes,179.98
Ahmedabad,Gota,Independent House,5,3587,Semi-furnished,34,No,197.51
Surat,Althan,Villa,1,2687,Furnished,17,Yes,51.28
Surat,Adajan,Independent House,4,1710,Semi-furnished,25,Yes,76.15
Ahmedabad,Gota,Independent House,1,2149,Furnished,26,No,181.06
Surat,Vesu,Villa,5,4629,Unfurnished,6,No,187.13
Surat,Althan,Independent House,3,2905,Semi-furnished,26,No,174.45
Ahmedabad,Gota,Apartment,1,4316,Furnished,33,No,79.01
Ahmedabad,Navrangpura,Villa,5,3743,Unfurnished,32,No,193.25
Ahmedabad,SG Highway,Independent House,5,4967,Semi-furnished,31,No,64.79
Surat,Pal,Apartment,3,515,Furnished,17,Yes,140.23
Ahmedabad,SG Highway,Villa,3,2391,Furnished,13,Yes,17.53
Surat,Adajan,Independent House,1,2163,Semi-furnished,21,No,126.82
Surat,Pal,Apartment,3,1871,Semi-furnished,29,No,82.44
Ahmedabad,Gota,Villa,2,1000,Unfurnished,27,Yes,45.45
Ahmedabad,Bopal,Apartment,2,2926,Semi-furnished,34,No,45.2
Ahmedabad,SG Highway,Independent House,4,1524,Semi-furnished,14,Yes,169.53
Surat,Althan,Apartment,2,3763,Furnished,22,No,76.71
Ahmedabad,SG Highway,Apartment,2,2329,Semi-furnished,3,No,24.9
Ahmedabad,Navrangpura,Apartment,5,4005,Unfurnished,19,Yes,103.05
Ahmedabad,Navrangpura,Independent House,4,4000,Unfurnished,24,No,141.14
Ahmedabad,SG Highway,Independent House,2,2237,Unfurnished,7,Yes,112.93
Surat,Adajan,Apartment,4,855,Unfurnished,34,No,91.3
Surat,Althan,Apartment,5,1422,Unfurnished,10,No,135.1
Surat,Vesu,Independent House,4,4078,Furnished,33,No,31.29
Ahmedabad,SG Highway,Independent House,1,884,Furnished,30,No,51.01
Ahmedabad,Bopal,Villa,3,4303,Unfurnished,33,No,48.88
Surat,Piplod,Villa,5,3004,Semi-furnished,30,Yes,31.62
Surat,Adajan,Villa,3,2655,Unfurnished,16,No,175.45
Surat,Pal,Independent House,5,4540,Unfurnished,11,No,47.2
Ahmedabad,Gota,Villa,5,935,Furnished,7,Yes,17.7
Ahmedabad,Satellite,Independent House,4,715,Furnished,10,Yes,199.98
Ahmedabad,Navrangpura,Villa,5,1998,Unfurnished,20,No,180.08
Surat,Pal,Apartment,2,4912,Furnished,17,Yes,40.98
Ahmedabad,Gota,Apartment,4,1232,Semi-furnished,29,Yes,53.96
Surat,Adajan,Villa,3,3830,Semi-furnished,18,No,160.49
Surat,Althan,Independent House,4,2651,Semi-furnished,18,Yes,185.07
Surat,Piplod,Apartment,1,4722,Unfurnished,8,No,15.01
Ahmedabad,Navrangpura,Villa,5,4837,Furnished,30,Yes,78.55
Surat,Adajan,Villa,4,1703,Semi-furnished,15,Yes,25.27
Surat,Althan,Independent House,2,4809,Semi-furnished,11,No,134.82
Ahmedabad,Gota,Independent House,2,4700,Semi-furnished,33,No,187.22
Surat,Pal,Villa,2,2012,Unfurnished,23,Yes,72.08
Surat,Althan,Independent House,2,2429,Furnished,19,Yes,83.08
Ahmedabad,Satellite,Villa,5,1884,Semi-furnished,22,Yes,56.32
Surat,Piplod,Independent House,4,1597,Unfurnished,26,Yes,196.01
Surat,Adajan,Villa,2,4952,Furnished,9,No,133.29
Ahmedabad,Gota,Apartment,1,2671,Semi-furnished,29,No,60.01
Ahmedabad,Satellite,Independent House,5,2828,Unfurnished,9,No,177.3
Ahmedabad,Satellite,Apartment,1,4471,Unfurnished,13,Yes,92.81
Surat,Adajan,Villa,5,1702,Furnished,27,No,141.23
Surat,Piplod,Villa,2,3561,Furnished,27,No,173.84
Ahmedabad,Bopal,Independent House,3,1398,Semi-furnished,6,Yes,73.51
Ahmedabad,Gota,Villa,4,2136,Furnished,29,No,168.48
Surat,Althan,Apartment,3,3722,Unfurnished,14,No,98.31
Ahmedabad,Bopal,Independent House,3,947,Furnished,10,Yes,188.11
Surat,Althan,Independent House,1,1070,Unfurnished,18,No,181.43
Surat,Piplod,Apartment,2,3107,Unfurnished,15,Yes,28.02
Surat,Pal,Villa,5,4775,Semi-furnished,12,No,192.27
Ahmedabad,Gota,Apartment,1,4810,Furnished,26,Yes,179.85
Ahmedabad,SG Highway,Apartment,1,1956,Semi-furnished,17,Yes,88.09
Ahmedabad,Satellite,Villa,1,3969,Furnished,23,No,188.04
Surat,Vesu,Villa,3,3727,Furnished,12,Yes,179.91
Ahmedabad,Gota,Apartment,5,1775,Unfurnished,11,No,155.51
Ahmedabad,Gota,Independent House,2,4736,Furnished,10,No,191.02
Surat,Adajan,Apartment,4,1306,Semi-furnished,5,Yes,84.54
Surat,Adajan,Apartment,5,1885,Furnished,26,No,186.38
Surat,Vesu,Independent House,4,3170,Furnished,2,Yes,76.66
Ahmedabad,Bopal,Apartment,4,1539,Unfurnished,6,No,56.56
Surat,Piplod,Apartment,5,1940,Furnished,21,No,184.28
Ahmedabad,Gota,Independent House,1,2992,Semi-furnished,4,No,114.27
Ahmedabad,Bopal,Independent House,3,2300,Unfurnished,32,Yes,119.84
Ahmedabad,Satellite,Independent House,2,2110,Semi-furnished,5,Yes,152.39
Ahmedabad,SG Highway,Villa,2,3527,Furnished,34,Yes,196.59
Ahmedabad,Satellite,Independent House,3,1842,Unfurnished,10,No,190.14
Ahmedabad,Bopal,Villa,2,3522,Semi-furnished,29,No,78.69
Ahmedabad,Satellite,Villa,5,3531,Furnished,13,No,80.32
Surat,Piplod,Villa,1,1558,Semi-furnished,17,No,199.97
Surat,Vesu,Apartment,1,1502,Semi-furnished,28,No,159.44
Ahmedabad,Navrangpura,Villa,1,4763,Unfurnished,33,No,24.53
Surat,Adajan,Independent House,4,2804,Semi-furnished,3,No,94.55
Ahmedabad,Satellite,Apartment,4,3569,Semi-furnished,9,Yes,92.58
Surat,Vesu,Apartment,2,3547,Furnished,11,Yes,56.67
Surat,Althan,Independent House,4,2259,Semi-furnished,16,No,30.38
Surat,Piplod,Apartment,4,3881,Semi-furnished,7,Yes,176.21
Ahmedabad,Bopal,Villa,1,4377,Semi-furnished,19,Yes,198.25
Surat,Pal,Villa,5,2901,Unfurnished,7,Yes,141.17
Surat,Pal,Villa,3,4776,Semi-furnished,23,No,44.04
Surat,Piplod,Apartment,3,3985,Unfurnished,29,Yes,118.55
Ahmedabad,Navrangpura,Apartment,1,3606,Unfurnished,35,No,43.57
Ahmedabad,Satellite,Apartment,5,3483,Semi-furnished,10,No,132.71
Surat,Piplod,Villa,3,4970,Semi-furnished,27,Yes,115.16
Surat,Althan,Apartment,5,1817,Semi-furnished,15,No,49.59
Ahmedabad,Bopal,Independent House,5,823,Furnished,15,No,43.63
Ahmedabad,Navrangpura,Apartment,5,3036,Furnished,7,Yes,88.55
Ahmedabad,SG Highway,Independent House,4,4062,Semi-furnished,30,No,126.12
Surat,Piplod,Independent House,4,906,Unfurnished,15,No,10.81
Ahmedabad,Navrangpura,Villa,2,3196,Unfurnished,28,Yes,75.16
Surat,Piplod,Independent House,1,3914,Unfurnished,2,Yes,54.65
Ahmedabad,SG Highway,Apartment,1,586,Furnished,12,No,183.63
Ahmedabad,Satellite,Apartment,5,703,Unfurnished,7,Yes,188.86
Ahmedabad,Gota,Apartment,2,833,Furnished,16,No,18.96
Surat,Piplod,Apartment,4,1233,Unfurnished,14,Yes,175.91
Surat,Pal,Independent House,4,3849,Unfurnished,9,No,132.38
Surat,Vesu,Villa,2,2534,Furnished,23,Yes,26.79
Ahmedabad,Navrangpura,Villa,1,3631,Unfurnished,8,Yes,192.16
Surat,Althan,Villa,1,4834,Unfurnished,5,Yes,22.76
Surat,Adajan,Apartment,2,1546,Unfurnished,23,Yes,128.68
Surat,Vesu,Independent House,2,4426,Semi-furnished,14,Yes,46.12
Ahmedabad,Satellite,Independent House,4,854,Furnished,17,No,98.54
Surat,Piplod,Independent House,4,886,Unfurnished,13,No,72.29
Ahmedabad,Navrangpura,Apartment,2,3545,Unfurnished,22,No,59.69
Surat,Pal,Villa,5,3913,Semi-furnished,10,Yes,50.51
Surat,Piplod,Apartment,4,1616,Semi-furnished,22,Yes,33.65
Ahmedabad,SG Highway,Independent House,2,1915,Furnished,21,No,99.75
Ahmedabad,SG Highway,Apartment,2,1565,Semi-furnished,30,Yes,198.67
Surat,Adajan,Apartment,1,2914,Unfurnished,33,Yes,73.47
Surat,Althan,Apartment,2,662,Semi-furnished,2,No,89.09
Ahmedabad,Navrangpura,Apartment,5,4995,Unfurnished,11,No,29.19
Surat,Adajan,Villa,5,2934,Unfurnished,21,No,33.77
Surat,Althan,Villa,3,1429,Furnished,30,No,144.98
Ahmedabad,Navrangpura,Villa,2,1814,Unfurnished,25,Yes,81.51
Ahmedabad,Gota,Villa,5,4409,Furnished,12,Yes,51.5
Surat,Vesu,Apartment,1,2713,Unfurnished,17,No,139.21
Ahmedabad,Satellite,Apartment,1,4085,Furnished,10,Yes,157.11
Surat,Adajan,Independent House,2,3712,Unfurnished,9,Yes,164.85
Surat,Vesu,Independent House,4,4671,Furnished,35,No,88.31
Surat,Adajan,Independent House,3,1277,Semi-furnished,23,No,94.36
Surat,Piplod,Villa,1,3852,Semi-furnished,16,Yes,100.32
Surat,Piplod,Villa,1,2545,Furnished,30,Yes,88.92
Ahmedabad,Navrangpura,Villa,5,1262,Furnished,3,Yes,103.38
Surat,Adajan,Apartment,3,4673,Unfurnished,10,Yes,195.49
Surat,Althan,Apartment,3,1281,Furnished,5,No,129.5
Surat,Piplod,Independent House,5,3644,Semi-furnished,14,No,77.55
Surat,Pal,Independent House,4,3813,Unfurnished,15,Yes,77.37
Surat,Vesu,Apartment,3,3609,Furnished,4,Yes,75.92
Ahmedabad,Bopal,Independent House,5,3823,Semi-furnished,11,Yes,90.34
Ahmedabad,Bopal,Villa,5,869,Unfurnished,32,No,53.67
Surat,Piplod,Independent House,4,3799,Semi-furnished,22,Yes,179.56
Surat,Pal,Villa,4,4757,Semi-furnished,24,Yes,68.53
Surat,Pal,Villa,1,964,Furnished,15,No,154.28
Surat,Pal,Independent House,2,3916,Furnished,7,Yes,178.26
Surat,Adajan,Independent House,5,2485,Unfurnished,25,Yes,136.1
Surat,Piplod,Independent House,5,1373,Furnished,18,Yes,153.07
Surat,Adajan,Independent House,2,4907,Semi-furnished,20,Yes,86.65
Ahmedabad,Bopal,Villa,3,3691,Unfurnished,27,No,20.27
Surat,Adajan,Villa,4,4352,Unfurnished,7,Yes,150.98
Surat,Vesu,Apartment,1,1469,Semi-furnished,12,No,77.19
Surat,Pal,Villa,3,3010,Unfurnished,9,No,48.24
Surat,Adajan,Independent House,1,1833,Semi-furnished,9,Yes,156.41
Ahmedabad,Gota,Villa,4,733,Furnished,21,No,152.42
Ahmedabad,SG Highway,Villa,5,2751,Unfurnished,14,Yes,55.51
Surat,Vesu,Villa,3,3954,Semi-furnished,27,Yes,161.96
Ahmedabad,SG Highway,Independent House,4,1960,Furnished,27,Yes,133.84
Surat,Althan,Apartment,3,3970,Unfurnished,29,No,10.73
Surat,Althan,Apartment,5,1406,Semi-furnished,5,No,145.79
Ahmedabad,SG Highway,Apartment,1,3005,Semi-furnished,14,No,81.58
Ahmedabad,Gota,Apartment,5,4321,Unfurnished,26,No,30.01
Ahmedabad,Satellite,Independent House,1,990,Unfurnished,11,Yes,120.34
Ahmedabad,SG Highway,Independent House,4,4190,Unfurnished,12,Yes,186.26
Surat,Pal,Apartment,4,3796,Semi-furnished,12,No,36.86
Surat,Althan,Villa,5,3846,Semi-furnished,14,No,158.95
Surat,Althan,Villa,2,2817,Unfurnished,23,No,144.94
Surat,Adajan,Independent House,5,972,Unfurnished,30,Yes,67.9
Ahmedabad,Navrangpura,Independent House,5,3844,Furnished,23,Yes,119.96
Surat,Piplod,Villa,3,1150,Semi-furnished,15,No,180.3
Ahmedabad,Gota,Villa,2,2664,Unfurnished,2,Yes,48.98
Surat,Adajan,Independent House,4,3414,Semi-furnished,5,No,67.28
Surat,Vesu,Apartment,4,757,Unfurnished,8,No,188.67
Ahmedabad,SG Highway,Villa,2,4399,Furnished,18,Yes,143.71
Ahmedabad,Satellite,Apartment,4,1632,Unfurnished,7,No,141.96
Ahmedabad,Gota,Independent House,4,3414,Furnished,13,No,153.84
Ahmedabad,Satellite,Apartment,5,4207,Unfurnished,28,Yes,162.88
Surat,Piplod,Independent House,3,2974,Furnished,19,No,168.07
Surat,Pal,Independent House,3,2507,Furnished,29,Yes,34.42
Ahmedabad,SG Highway,Independent House,2,2259,Furnished,26,No,188.31
